5.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 0}, 
60.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -339.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 7}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 7}, 
65.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -414.5}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 9}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 9}, 
70.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -504.5}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 9}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 9}, 
75.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -597.5}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 10}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 10}, 
80.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -703.5}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 12}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 12}, 
85.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -830.5}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 14}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 14}, 
90.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -971.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 15}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 15}, 
95.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -1125.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
100.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -1285.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
105.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -1445.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
110.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -1605.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
115.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -1765.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
120.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -1925.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
125.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -2085.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
130.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -2245.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
135.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -2405.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
140.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -2565.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
145.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -2725.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
150.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -2885.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
155.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -3045.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
160.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -3205.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
165.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -3365.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
170.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -3525.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
175.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -3685.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
180.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -3845.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
185.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -4005.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
190.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -4165.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
195.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -4325.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
200.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -4485.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
205.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -4645.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
210.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -4805.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
215.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -4965.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
220.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -5125.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
225.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -5285.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
230.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -5445.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
235.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -5605.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
240.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -5765.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
245.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -5925.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
250.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -6085.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
255.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -6245.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
260.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -6405.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
265.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -6565.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
270.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -6725.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
275.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -6885.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
280.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -7045.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
285.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -7205.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
290.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -7365.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
295.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -7525.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
300.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -7685.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
305.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -7845.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
310.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -8005.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
315.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -8165.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
320.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -8325.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
325.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -8485.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
330.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -8645.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
335.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -8805.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
340.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -8965.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
345.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -9125.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
350.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -9285.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
355.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -9445.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
360.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -9605.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
365.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -9765.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
370.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -9925.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
375.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -10085.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
380.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -10245.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
385.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -10405.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
390.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -10565.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
395.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -10725.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
400.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -10885.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
405.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -11045.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
410.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -11205.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
415.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -11365.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
420.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -11525.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
425.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -11685.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
430.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -11845.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
435.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -12005.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
440.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -12165.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
445.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -12325.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
450.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -12485.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
455.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -12645.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
460.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -12805.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
465.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -12965.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
470.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -13125.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
475.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -13285.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
480.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -13445.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
485.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -13605.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
490.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -13765.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
495.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -13925.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
500.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -14085.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
505.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -14245.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
510.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -14405.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
515.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -14565.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
520.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -14725.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
525.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -14885.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
530.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -15045.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
535.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -15205.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
540.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -15365.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
545.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -15525.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
550.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -15685.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
555.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -15845.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
560.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -16005.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
565.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -16165.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
570.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -16325.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
575.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -16485.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
580.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -16645.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
585.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -16805.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
590.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -16965.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
595.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -17125.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
600.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -17285.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
605.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -17445.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
610.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -17605.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
615.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -17765.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
620.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -17925.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
625.0, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': -18085.0}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, {'cluster_2226036755_3627218951_6048884455_6048884458_#1more': 16}, 
